# hypstar_220241_radcal_L_200728.dat							
# L [mW m-2 nm-1 sr-1] = DN / inttime * 1000 * cal_coef							
# vnir_wl	vnir_cal_coef	vnir_u_sys(k=2)	vnir_u_rnd(k=2)	swir_wl	swir_cal_coef	swir_u_sys(k=2)	swir_u_rnd(k=2)
387.8	0.000164445017194478	0	0	0	0	0	0
388.3	0.000162349383723821	0	0	0	0	0	0
388.8	0.000160136048903274	0	0	0	0	0	0
389.2	0.000158229984174016	0	0	0	0	0	0
389.7	0.000156161877968046	0	0	0	0	0	0
390.2	0.000154288216853658	0	0	0	0	0	0
390.6	0.00015164225840442	0	0	0	0	0	0
391.1	0.000150792448766401	0	0	0	0	0	0
391.6	0.000148770331176442	0	0	0	0	0	0
392	0.000146570273073843	0	0	0	0	0	0
392.5	0.000143766530557666	0	0	0	0	0	0
393	0.000141673165474777	0	0	0	0	0	0
393.4	0.000140481186520695	0	0	0	0	0	0
393.9	0.000137841774873383	0	0	0	0	0	0
394.4	0.000137049413963661	0	0	0	0	0	0
394.8	0.000134400163284132	0	0	0	0	0	0
395.3	0.000133752834601113	0	0	0	0	0	0
395.8	0.000131666990403931	0	0	0	0	0	0
396.3	0.000130031766665663	0	0	0	0	0	0
396.7	0.000128920440094581	0	0	0	0	0	0
397.2	0.000127219862469251	0	0	0	0	0	0
397.7	0.00012559246386339	0	0	0	0	0	0
398.1	0.000124579037768716	0	0	0	0	0	0
398.6	0.000123589723728545	0	0	0	0	0	0
399.1	0.000122321765258346	0	0	0	0	0	0
399.5	0.000121257211388236	0	0	0	0	0	0
400	0.000120611702658264	0	0	0	0	0	0
400.5	0.000118904356541578	0	0	0	0	0	0
400.9	0.000118147326151167	0	0	0	0	0	0
401.4	0.00011700383238838	0	0	0	0	0	0
401.9	0.000116317275542386	0	0	0	0	0	0
402.4	0.000114643482352159	0	0	0	0	0	0
402.8	0.00011420570801104	0	0	0	0	0	0
403.3	0.000113535868497783	0	0	0	0	0	0
403.8	0.000112641730068102	0	0	0	0	0	0
404.2	0.000111233837028597	0	0	0	0	0	0
404.7	0.000110792576230291	0	0	0	0	0	0
405.2	0.000110044516541231	0	0	0	0	0	0
405.6	0.000109171561179666	0	0	0	0	0	0
406.1	0.000108419784564609	0	0	0	0	0	0
406.6	0.000107702116211023	0	0	0	0	0	0
407.1	0.000107435398530068	0	0	0	0	0	0
407.5	0.000106579448143211	0	0	0	0	0	0
408	0.000106523693393076	0	0	0	0	0	0
408.5	0.000105657254268926	0	0	0	0	0	0
408.9	0.000105424863625633	0	0	0	0	0	0
409.4	0.000104876420380573	0	0	0	0	0	0
409.9	0.00010462902091738	0	0	0	0	0	0
410.3	0.000104026684556224	0	0	0	0	0	0
410.8	0.000104002261958494	0	0	0	0	0	0
411.3	0.000103758039471651	0	0	0	0	0	0
411.8	0.000103666443117752	0	0	0	0	0	0
412.2	0.000103269953760859	0	0	0	0	0	0
412.7	0.00010328958390499	0	0	0	0	0	0
413.2	0.000103175835958167	0	0	0	0	0	0
413.6	0.000103030433147541	0	0	0	0	0	0
414.1	0.000103411714733468	0	0	0	0	0	0
414.6	0.000103433435163001	0	0	0	0	0	0
415.1	0.000103365784268451	0	0	0	0	0	0
415.5	0.000103526318718745	0	0	0	0	0	0
416	0.000103497145174387	0	0	0	0	0	0
416.5	0.0001040042653157	0	0	0	0	0	0
416.9	0.000103898090269865	0	0	0	0	0	0
417.4	0.000104191418208283	0	0	0	0	0	0
417.9	0.000104576089772296	0	0	0	0	0	0
418.4	0.000104929685038384	0	0	0	0	0	0
418.8	0.000104997356250948	0	0	0	0	0	0
419.3	0.000105471330400626	0	0	0	0	0	0
419.8	0.000105345299667717	0	0	0	0	0	0
420.2	0.000105836043173791	0	0	0	0	0	0
420.7	0.000106048856530067	0	0	0	0	0	0
421.2	0.000106152911805261	0	0	0	0	0	0
421.7	0.000106524382659293	0	0	0	0	0	0
422.1	0.000107077760350664	0	0	0	0	0	0
422.6	0.000107621475948319	0	0	0	0	0	0
423.1	0.000107407433780258	0	0	0	0	0	0
423.5	0.000108188665006641	0	0	0	0	0	0
424	0.000108097550104954	0	0	0	0	0	0
424.5	0.0001084284448303	0	0	0	0	0	0
425	0.000108555957530472	0	0	0	0	0	0
425.4	0.000108988188719497	0	0	0	0	0	0
425.9	0.00010914862634549	0	0	0	0	0	0
426.4	0.000109579483793483	0	0	0	0	0	0
426.9	0.000109520206690081	0	0	0	0	0	0
427.3	0.000109721016223797	0	0	0	0	0	0
427.8	0.000110044584567108	0	0	0	0	0	0
428.3	0.000109868937010639	0	0	0	0	0	0
428.7	0.00010962432109925	0	0	0	0	0	0
429.2	0.000110339385528236	0	0	0	0	0	0
429.7	0.000109806261104069	0	0	0	0	0	0
430.2	0.000110767794387549	0	0	0	0	0	0
430.6	0.00011027246661105	0	0	0	0	0	0
431.1	0.000111154880065434	0	0	0	0	0	0
431.6	0.000111497815546347	0	0	0	0	0	0
432.1	0.000111045353764364	0	0	0	0	0	0
432.5	0.000111500048378898	0	0	0	0	0	0
433	0.000112048684331411	0	0	0	0	0	0
433.5	0.000112178647189753	0	0	0	0	0	0
434	0.000113287070598674	0	0	0	0	0	0
434.4	0.000113582236930311	0	0	0	0	0	0
434.9	0.000113841725831583	0	0	0	0	0	0
435.4	0.000114730138579186	0	0	0	0	0	0
435.8	0.000115139789278809	0	0	0	0	0	0
436.3	0.000114591130342869	0	0	0	0	0	0
436.8	0.000115065531642896	0	0	0	0	0	0
437.3	0.000114907823906453	0	0	0	0	0	0
437.7	0.000115191764096333	0	0	0	0	0	0
438.2	0.000115154833512805	0	0	0	0	0	0
438.7	0.000115021796516929	0	0	0	0	0	0
439.2	0.000114726081583222	0	0	0	0	0	0
439.6	0.000114393954720227	0	0	0	0	0	0
440.1	0.000114380288498178	0	0	0	0	0	0
440.6	0.000114140130208673	0	0	0	0	0	0
441.1	0.000113905957961887	0	0	0	0	0	0
441.5	0.000113629732374562	0	0	0	0	0	0
442	0.000112967261530091	0	0	0	0	0	0
442.5	0.000111937480112942	0	0	0	0	0	0
443	0.000111690277349897	0	0	0	0	0	0
443.4	0.000111353308613186	0	0	0	0	0	0
443.9	0.000111211606997155	0	0	0	0	0	0
444.4	0.000110368401941671	0	0	0	0	0	0
444.9	0.000110002205000431	0	0	0	0	0	0
445.3	0.000109244736446008	0	0	0	0	0	0
445.8	0.000108909714935715	0	0	0	0	0	0
446.3	0.000108006107865965	0	0	0	0	0	0
446.8	0.000107418166113839	0	0	0	0	0	0
447.2	0.000106970480235881	0	0	0	0	0	0
447.7	0.000106830653562632	0	0	0	0	0	0
448.2	0.000105957849012063	0	0	0	0	0	0
448.7	0.000105262526875195	0	0	0	0	0	0
449.1	0.000104460570149358	0	0	0	0	0	0
449.6	0.00010364428750705	0	0	0	0	0	0
450.1	0.000103589907139271	0	0	0	0	0	0
450.6	0.000102877110259846	0	0	0	0	0	0
451	0.000102491199831641	0	0	0	0	0	0
451.5	0.000101782616625671	0	0	0	0	0	0
452	0.000101333825499369	0	0	0	0	0	0
452.5	0.000100383029616031	0	0	0	0	0	0
452.9	9.97643686355784e-05	0	0	0	0	0	0
453.4	9.9076177064882e-05	0	0	0	0	0	0
453.9	9.85704300717543e-05	0	0	0	0	0	0
454.4	9.82557284716414e-05	0	0	0	0	0	0
454.9	9.74487643277364e-05	0	0	0	0	0	0
455.3	9.69169502001244e-05	0	0	0	0	0	0
455.8	9.61357445024596e-05	0	0	0	0	0	0
456.3	9.56111003392854e-05	0	0	0	0	0	0
456.8	9.548991299222e-05	0	0	0	0	0	0
457.2	9.4488572815874e-05	0	0	0	0	0	0
457.7	9.39148334474551e-05	0	0	0	0	0	0
458.2	9.3018049200391e-05	0	0	0	0	0	0
458.7	9.2339301862528e-05	0	0	0	0	0	0
459.1	9.11385753764377e-05	0	0	0	0	0	0
459.6	9.03529843172183e-05	0	0	0	0	0	0
460.1	8.92761067697407e-05	0	0	0	0	0	0
460.6	8.8129574581291e-05	0	0	0	0	0	0
461	8.73105488209833e-05	0	0	0	0	0	0
461.5	8.65255544929688e-05	0	0	0	0	0	0
462	8.60296853998908e-05	0	0	0	0	0	0
462.5	8.54277411042231e-05	0	0	0	0	0	0
463	8.52181156524977e-05	0	0	0	0	0	0
463.4	8.51900755112292e-05	0	0	0	0	0	0
463.9	8.48821073035616e-05	0	0	0	0	0	0
464.4	8.4708928687236e-05	0	0	0	0	0	0
464.9	8.40918337509987e-05	0	0	0	0	0	0
465.3	8.38918313078189e-05	0	0	0	0	0	0
465.8	8.34575519653419e-05	0	0	0	0	0	0
466.3	8.35084405836977e-05	0	0	0	0	0	0
466.8	8.30302766554469e-05	0	0	0	0	0	0
467.3	8.30047811522456e-05	0	0	0	0	0	0
467.7	8.26361962894111e-05	0	0	0	0	0	0
468.2	8.21430623286625e-05	0	0	0	0	0	0
468.7	8.19090414071198e-05	0	0	0	0	0	0
469.2	8.17067940554076e-05	0	0	0	0	0	0
469.6	8.11369068129307e-05	0	0	0	0	0	0
470.1	8.1027410969944e-05	0	0	0	0	0	0
470.6	8.04279359726577e-05	0	0	0	0	0	0
471.1	8.02953836148348e-05	0	0	0	0	0	0
471.6	8.01658129281426e-05	0	0	0	0	0	0
472	7.98030679220548e-05	0	0	0	0	0	0
472.5	7.95102106998218e-05	0	0	0	0	0	0
473	7.93815545297956e-05	0	0	0	0	0	0
473.5	7.90956502061233e-05	0	0	0	0	0	0
473.9	7.89687860304822e-05	0	0	0	0	0	0
474.4	7.880009984463e-05	0	0	0	0	0	0
474.9	7.90946797239219e-05	0	0	0	0	0	0
475.4	7.85282401982608e-05	0	0	0	0	0	0
475.9	7.82043360482952e-05	0	0	0	0	0	0
476.3	7.8243344966902e-05	0	0	0	0	0	0
476.8	7.81451483708603e-05	0	0	0	0	0	0
477.3	7.80115695263471e-05	0	0	0	0	0	0
477.8	7.78304660597202e-05	0	0	0	0	0	0
478.3	7.79331956342401e-05	0	0	0	0	0	0
478.7	7.73913171454878e-05	0	0	0	0	0	0
479.2	7.77035412674219e-05	0	0	0	0	0	0
479.7	7.76527404985125e-05	0	0	0	0	0	0
480.2	7.79408349283496e-05	0	0	0	0	0	0
480.7	7.75303856657115e-05	0	0	0	0	0	0
481.1	7.77523749724719e-05	0	0	0	0	0	0
481.6	7.77448282930804e-05	0	0	0	0	0	0
482.1	7.78825329048963e-05	0	0	0	0	0	0
482.6	7.80127071533423e-05	0	0	0	0	0	0
483	7.78365455845807e-05	0	0	0	0	0	0
483.5	7.78879190717232e-05	0	0	0	0	0	0
484	7.82296782914484e-05	0	0	0	0	0	0
484.5	7.84563953906468e-05	0	0	0	0	0	0
485	7.85049487968302e-05	0	0	0	0	0	0
485.4	7.87938447614859e-05	0	0	0	0	0	0
485.9	7.88669712698774e-05	0	0	0	0	0	0
486.4	7.88886941968125e-05	0	0	0	0	0	0
486.9	7.8969212519531e-05	0	0	0	0	0	0
487.4	7.91654112452276e-05	0	0	0	0	0	0
487.8	7.9492862483995e-05	0	0	0	0	0	0
488.3	7.93884987800697e-05	0	0	0	0	0	0
488.8	7.95655171671195e-05	0	0	0	0	0	0
489.3	7.9936031898588e-05	0	0	0	0	0	0
489.8	8.00736155285085e-05	0	0	0	0	0	0
490.2	8.03781874360884e-05	0	0	0	0	0	0
490.7	7.9986591008986e-05	0	0	0	0	0	0
491.2	8.02600696307823e-05	0	0	0	0	0	0
491.7	8.06519276094839e-05	0	0	0	0	0	0
492.2	8.12323270763435e-05	0	0	0	0	0	0
492.6	8.10219530916996e-05	0	0	0	0	0	0
493.1	8.1422122887604e-05	0	0	0	0	0	0
493.6	8.18240363624696e-05	0	0	0	0	0	0
494.1	8.2185658906763e-05	0	0	0	0	0	0
494.6	8.28405603444634e-05	0	0	0	0	0	0
495.1	8.28966645033077e-05	0	0	0	0	0	0
495.5	8.33378765219995e-05	0	0	0	0	0	0
496	8.36549353375149e-05	0	0	0	0	0	0
496.5	8.38506981408504e-05	0	0	0	0	0	0
497	8.42054504449191e-05	0	0	0	0	0	0
497.5	8.44059457105573e-05	0	0	0	0	0	0
497.9	8.4571458874483e-05	0	0	0	0	0	0
498.4	8.49331462662893e-05	0	0	0	0	0	0
498.9	8.54521923784721e-05	0	0	0	0	0	0
499.4	8.62376089903941e-05	0	0	0	0	0	0
499.9	8.63541142679032e-05	0	0	0	0	0	0
500.3	8.71728250558642e-05	0	0	0	0	0	0
500.8	8.74653606028747e-05	0	0	0	0	0	0
501.3	8.76390799416651e-05	0	0	0	0	0	0
501.8	8.77655785384599e-05	0	0	0	0	0	0
502.3	8.89137265880692e-05	0	0	0	0	0	0
502.8	8.90987243577874e-05	0	0	0	0	0	0
503.2	8.95294174618399e-05	0	0	0	0	0	0
503.7	9.0285973432574e-05	0	0	0	0	0	0
504.2	9.04717614611576e-05	0	0	0	0	0	0
504.7	9.12185848200054e-05	0	0	0	0	0	0
505.2	9.16932101880732e-05	0	0	0	0	0	0
505.6	9.1882935535288e-05	0	0	0	0	0	0
506.1	9.23921166555623e-05	0	0	0	0	0	0
506.6	9.29372257011508e-05	0	0	0	0	0	0
507.1	9.31052147370291e-05	0	0	0	0	0	0
507.6	9.35368295519897e-05	0	0	0	0	0	0
508.1	9.40830608238458e-05	0	0	0	0	0	0
508.5	9.43435877465331e-05	0	0	0	0	0	0
509	9.49657514484442e-05	0	0	0	0	0	0
509.5	9.5723607072644e-05	0	0	0	0	0	0
510	9.61308303043568e-05	0	0	0	0	0	0
510.5	9.58718553809966e-05	0	0	0	0	0	0
510.9	9.67050682806717e-05	0	0	0	0	0	0
511.4	9.70658362412967e-05	0	0	0	0	0	0
511.9	9.73508268575682e-05	0	0	0	0	0	0
512.4	9.76491969766557e-05	0	0	0	0	0	0
512.9	9.81499690385891e-05	0	0	0	0	0	0
513.4	9.86942063025832e-05	0	0	0	0	0	0
513.8	9.91379851873833e-05	0	0	0	0	0	0
514.3	9.92347832118476e-05	0	0	0	0	0	0
514.8	9.96089875873548e-05	0	0	0	0	0	0
515.3	0.000100358006192719	0	0	0	0	0	0
515.8	0.00010087483558236	0	0	0	0	0	0
516.3	0.000101211307765393	0	0	0	0	0	0
516.7	0.000101153771977425	0	0	0	0	0	0
517.2	0.000101931769592582	0	0	0	0	0	0
517.7	0.00010241241655216	0	0	0	0	0	0
518.2	0.000102395413309061	0	0	0	0	0	0
518.7	0.000103006628275658	0	0	0	0	0	0
519.2	0.000103528043979775	0	0	0	0	0	0
519.6	0.000103419895692613	0	0	0	0	0	0
520.1	0.000103608306002398	0	0	0	0	0	0
520.6	0.000104196851979315	0	0	0	0	0	0
521.1	0.000104778027480896	0	0	0	0	0	0
521.6	0.000105079376227657	0	0	0	0	0	0
522.1	0.000105287495453696	0	0	0	0	0	0
522.5	0.000105079963044755	0	0	0	0	0	0
523	0.000105632832909239	0	0	0	0	0	0
523.5	0.000105759975008676	0	0	0	0	0	0
524	0.00010563395298542	0	0	0	0	0	0
524.5	0.000106248931786437	0	0	0	0	0	0
525	0.000106276241850221	0	0	0	0	0	0
525.4	0.000106308873849461	0	0	0	0	0	0
525.9	0.00010631179179634	0	0	0	0	0	0
526.4	0.000106654396801671	0	0	0	0	0	0
526.9	0.000106845224502338	0	0	0	0	0	0
527.4	0.00010715032638756	0	0	0	0	0	0
527.9	0.000106780693948813	0	0	0	0	0	0
528.3	0.0001067369457025	0	0	0	0	0	0
528.8	0.000106928487106843	0	0	0	0	0	0
529.3	0.000106557765474722	0	0	0	0	0	0
529.8	0.000106490395840254	0	0	0	0	0	0
530.3	0.000106843953812362	0	0	0	0	0	0
530.8	0.000106304328205723	0	0	0	0	0	0
531.3	0.000106579894518605	0	0	0	0	0	0
531.7	0.000106144115905055	0	0	0	0	0	0
532.2	0.000106237776703045	0	0	0	0	0	0
532.7	0.000106344729446402	0	0	0	0	0	0
533.2	0.000106174473671553	0	0	0	0	0	0
533.7	0.00010587879363925	0	0	0	0	0	0
534.2	0.0001057260748096	0	0	0	0	0	0
534.6	0.000105491617428067	0	0	0	0	0	0
535.1	0.000105492610938505	0	0	0	0	0	0
535.6	0.000105195140148071	0	0	0	0	0	0
536.1	0.000105263112474728	0	0	0	0	0	0
536.6	0.000104605177458641	0	0	0	0	0	0
537.1	0.000104936260561309	0	0	0	0	0	0
537.6	0.000104598113698789	0	0	0	0	0	0
538	0.000104474407774116	0	0	0	0	0	0
538.5	0.000104118210586627	0	0	0	0	0	0
539	0.000103776957419382	0	0	0	0	0	0
539.5	0.000103513775250735	0	0	0	0	0	0
540	0.000104029410270038	0	0	0	0	0	0
540.5	0.000104017622954851	0	0	0	0	0	0
540.9	0.000103398980699377	0	0	0	0	0	0
541.4	0.000103320360356723	0	0	0	0	0	0
541.9	0.000102961320606888	0	0	0	0	0	0
542.4	0.000102745211742049	0	0	0	0	0	0
542.9	0.000103029673544428	0	0	0	0	0	0
543.4	0.00010262672472526	0	0	0	0	0	0
543.9	0.00010292283805724	0	0	0	0	0	0
544.3	0.000103047721346131	0	0	0	0	0	0
544.8	0.000102269612186171	0	0	0	0	0	0
545.3	0.000102459035793281	0	0	0	0	0	0
545.8	0.000101580796382768	0	0	0	0	0	0
546.3	0.000101722239235948	0	0	0	0	0	0
546.8	0.000101318285909912	0	0	0	0	0	0
547.3	0.000101120781357207	0	0	0	0	0	0
547.7	0.000101286660287105	0	0	0	0	0	0
548.2	0.000100949869050497	0	0	0	0	0	0
548.7	0.000101107704136925	0	0	0	0	0	0
549.2	0.000101011059564093	0	0	0	0	0	0
549.7	0.000100448725341012	0	0	0	0	0	0
550.2	9.98385788472366e-05	0	0	0	0	0	0
550.7	9.97342902693592e-05	0	0	0	0	0	0
551.1	9.95662009606179e-05	0	0	0	0	0	0
551.6	9.94322509249789e-05	0	0	0	0	0	0
552.1	9.89167461642877e-05	0	0	0	0	0	0
552.6	9.83825579894186e-05	0	0	0	0	0	0
553.1	9.82041486832467e-05	0	0	0	0	0	0
553.6	9.78768687037475e-05	0	0	0	0	0	0
554.1	9.76512546837263e-05	0	0	0	0	0	0
554.6	9.69571211564496e-05	0	0	0	0	0	0
555	9.66190754682776e-05	0	0	0	0	0	0
555.5	9.60188699540067e-05	0	0	0	0	0	0
556	9.55874500115451e-05	0	0	0	0	0	0
556.5	9.54304403562562e-05	0	0	0	0	0	0
557	9.52009395361223e-05	0	0	0	0	0	0
557.5	9.47817260662466e-05	0	0	0	0	0	0
558	9.37843882891043e-05	0	0	0	0	0	0
558.4	9.3335349018312e-05	0	0	0	0	0	0
558.9	9.2448531379333e-05	0	0	0	0	0	0
559.4	9.20872868424566e-05	0	0	0	0	0	0
559.9	9.10516899336986e-05	0	0	0	0	0	0
560.4	9.07268240126714e-05	0	0	0	0	0	0
560.9	9.04310927620669e-05	0	0	0	0	0	0
561.4	9.0439204842683e-05	0	0	0	0	0	0
561.9	8.99389674716998e-05	0	0	0	0	0	0
562.3	8.90835881599496e-05	0	0	0	0	0	0
562.8	8.86197892297415e-05	0	0	0	0	0	0
563.3	8.81685668691871e-05	0	0	0	0	0	0
563.8	8.73879306976517e-05	0	0	0	0	0	0
564.3	8.68139410377119e-05	0	0	0	0	0	0
564.8	8.66686562791262e-05	0	0	0	0	0	0
565.3	8.60975734270285e-05	0	0	0	0	0	0
565.8	8.56377087096211e-05	0	0	0	0	0	0
566.2	8.50706311594314e-05	0	0	0	0	0	0
566.7	8.4310831580488e-05	0	0	0	0	0	0
567.2	8.38482668583174e-05	0	0	0	0	0	0
567.7	8.38724990962422e-05	0	0	0	0	0	0
568.2	8.3479311912211e-05	0	0	0	0	0	0
568.7	8.29324728693324e-05	0	0	0	0	0	0
569.2	8.26779219389645e-05	0	0	0	0	0	0
569.7	8.24557869077739e-05	0	0	0	0	0	0
570.1	8.19355048809647e-05	0	0	0	0	0	0
570.6	8.17448583462844e-05	0	0	0	0	0	0
571.1	8.13722889459635e-05	0	0	0	0	0	0
571.6	8.12332911268559e-05	0	0	0	0	0	0
572.1	8.12388728561839e-05	0	0	0	0	0	0
572.6	8.08960748300628e-05	0	0	0	0	0	0
573.1	8.06689406012121e-05	0	0	0	0	0	0
573.6	8.03199429992108e-05	0	0	0	0	0	0
574	7.98539984682408e-05	0	0	0	0	0	0
574.5	7.97147626726453e-05	0	0	0	0	0	0
575	7.93461949630244e-05	0	0	0	0	0	0
575.5	7.8973040401582e-05	0	0	0	0	0	0
576	7.85559414654387e-05	0	0	0	0	0	0
576.5	7.84872060297731e-05	0	0	0	0	0	0
577	7.8154577853712e-05	0	0	0	0	0	0
577.5	7.80420613416486e-05	0	0	0	0	0	0
578	7.78466319777965e-05	0	0	0	0	0	0
578.4	7.7618941038704e-05	0	0	0	0	0	0
578.9	7.73321017104213e-05	0	0	0	0	0	0
579.4	7.66491382418507e-05	0	0	0	0	0	0
579.9	7.59295994221114e-05	0	0	0	0	0	0
580.4	7.52258653297291e-05	0	0	0	0	0	0
580.9	7.48052212493769e-05	0	0	0	0	0	0
581.4	7.42441827730693e-05	0	0	0	0	0	0
581.9	7.36757824642971e-05	0	0	0	0	0	0
582.3	7.28867944713275e-05	0	0	0	0	0	0
582.8	7.22154370525037e-05	0	0	0	0	0	0
583.3	7.17176977906023e-05	0	0	0	0	0	0
583.8	7.0901583080979e-05	0	0	0	0	0	0
584.3	7.02604180230096e-05	0	0	0	0	0	0
584.8	6.95250453813165e-05	0	0	0	0	0	0
585.3	6.90412261041525e-05	0	0	0	0	0	0
585.8	6.83945332249718e-05	0	0	0	0	0	0
586.3	6.81226502977378e-05	0	0	0	0	0	0
586.7	6.78936385942459e-05	0	0	0	0	0	0
587.2	6.75636420514879e-05	0	0	0	0	0	0
587.7	6.74989642678959e-05	0	0	0	0	0	0
588.2	6.71985453445541e-05	0	0	0	0	0	0
588.7	6.70217793339226e-05	0	0	0	0	0	0
589.2	6.69685807563416e-05	0	0	0	0	0	0
589.7	6.68942585270896e-05	0	0	0	0	0	0
590.2	6.68749441641213e-05	0	0	0	0	0	0
590.7	6.65871861506051e-05	0	0	0	0	0	0
591.2	6.63785923767461e-05	0	0	0	0	0	0
591.6	6.64216926317554e-05	0	0	0	0	0	0
592.1	6.60132627447296e-05	0	0	0	0	0	0
592.6	6.60395300355997e-05	0	0	0	0	0	0
593.1	6.59482513586276e-05	0	0	0	0	0	0
593.6	6.59046505691722e-05	0	0	0	0	0	0
594.1	6.57048424694978e-05	0	0	0	0	0	0
594.6	6.54022111470512e-05	0	0	0	0	0	0
595.1	6.57863244671578e-05	0	0	0	0	0	0
595.6	6.54542124252346e-05	0	0	0	0	0	0
596	6.53967501789579e-05	0	0	0	0	0	0
596.5	6.56567354699082e-05	0	0	0	0	0	0
597	6.54194156833846e-05	0	0	0	0	0	0
597.5	6.51608332410839e-05	0	0	0	0	0	0
598	6.5300921804236e-05	0	0	0	0	0	0
598.5	6.52738294899044e-05	0	0	0	0	0	0
599	6.49081853070002e-05	0	0	0	0	0	0
599.5	6.46811278394084e-05	0	0	0	0	0	0
600	6.4679925608088e-05	0	0	0	0	0	0
600.5	6.44773850723934e-05	0	0	0	0	0	0
600.9	6.45832191233486e-05	0	0	0	0	0	0
601.4	6.47976149871164e-05	0	0	0	0	0	0
601.9	6.48103187149722e-05	0	0	0	0	0	0
602.4	6.47829907617585e-05	0	0	0	0	0	0
602.9	6.4820602136969e-05	0	0	0	0	0	0
603.4	6.52402884548164e-05	0	0	0	0	0	0
603.9	6.5622021571519e-05	0	0	0	0	0	0
604.4	6.57487301082718e-05	0	0	0	0	0	0
604.9	6.62381454830016e-05	0	0	0	0	0	0
605.4	6.64507986583436e-05	0	0	0	0	0	0
605.9	6.7113448247346e-05	0	0	0	0	0	0
606.3	6.71028060448518e-05	0	0	0	0	0	0
606.8	6.74117866238985e-05	0	0	0	0	0	0
607.3	6.76457826564888e-05	0	0	0	0	0	0
607.8	6.78921387779286e-05	0	0	0	0	0	0
608.3	6.79854130575647e-05	0	0	0	0	0	0
608.8	6.82308494289003e-05	0	0	0	0	0	0
609.3	6.82483312507491e-05	0	0	0	0	0	0
609.8	6.82514454607016e-05	0	0	0	0	0	0
610.3	6.84315826138659e-05	0	0	0	0	0	0
610.8	6.86511247833204e-05	0	0	0	0	0	0
611.2	6.84527913876996e-05	0	0	0	0	0	0
611.7	6.87408399293195e-05	0	0	0	0	0	0
612.2	6.89456493116984e-05	0	0	0	0	0	0
612.7	6.89695641651756e-05	0	0	0	0	0	0
613.2	6.94565298180178e-05	0	0	0	0	0	0
613.7	6.93045135915545e-05	0	0	0	0	0	0
614.2	6.95666189378936e-05	0	0	0	0	0	0
614.7	6.93767145763135e-05	0	0	0	0	0	0
615.2	6.95072128895591e-05	0	0	0	0	0	0
615.7	6.9723919915386e-05	0	0	0	0	0	0
616.2	6.97562020814463e-05	0	0	0	0	0	0
616.6	7.00355429236746e-05	0	0	0	0	0	0
617.1	6.98308299557675e-05	0	0	0	0	0	0
617.6	7.03570809343457e-05	0	0	0	0	0	0
618.1	7.01864082250457e-05	0	0	0	0	0	0
618.6	7.0387094410148e-05	0	0	0	0	0	0
619.1	7.06071208964191e-05	0	0	0	0	0	0
619.6	7.04490812482637e-05	0	0	0	0	0	0
620.1	7.06562349551728e-05	0	0	0	0	0	0
620.6	7.0806136180983e-05	0	0	0	0	0	0
621.1	7.09204828404141e-05	0	0	0	0	0	0
621.6	7.08217809451806e-05	0	0	0	0	0	0
622.1	7.10938544212188e-05	0	0	0	0	0	0
622.5	7.11692252893845e-05	0	0	0	0	0	0
623	7.15781724591654e-05	0	0	0	0	0	0
623.5	7.14075677525356e-05	0	0	0	0	0	0
624	7.17564151810462e-05	0	0	0	0	0	0
624.5	7.16030925313535e-05	0	0	0	0	0	0
625	7.20319597999819e-05	0	0	0	0	0	0
625.5	7.22140286611582e-05	0	0	0	0	0	0
626	7.23385506646072e-05	0	0	0	0	0	0
626.5	7.23547674183353e-05	0	0	0	0	0	0
627	7.27048504492332e-05	0	0	0	0	0	0
627.5	7.26687604899644e-05	0	0	0	0	0	0
628	7.25402548569642e-05	0	0	0	0	0	0
628.4	7.28131924667229e-05	0	0	0	0	0	0
628.9	7.26771715439863e-05	0	0	0	0	0	0
629.4	7.30770134606521e-05	0	0	0	0	0	0
629.9	7.26828890102966e-05	0	0	0	0	0	0
630.4	7.28353895963408e-05	0	0	0	0	0	0
630.9	7.27054459598737e-05	0	0	0	0	0	0
631.4	7.26669455586572e-05	0	0	0	0	0	0
631.9	7.28898619501287e-05	0	0	0	0	0	0
632.4	7.30913418557434e-05	0	0	0	0	0	0
632.9	7.31258747186618e-05	0	0	0	0	0	0
633.4	7.2896585627103e-05	0	0	0	0	0	0
633.9	7.3053511743866e-05	0	0	0	0	0	0
634.4	7.30974164913813e-05	0	0	0	0	0	0
634.8	7.32829324291615e-05	0	0	0	0	0	0
635.3	7.32982708226409e-05	0	0	0	0	0	0
635.8	7.31178980132336e-05	0	0	0	0	0	0
636.3	7.29099004649661e-05	0	0	0	0	0	0
636.8	7.29838777849296e-05	0	0	0	0	0	0
637.3	7.27918796355228e-05	0	0	0	0	0	0
637.8	7.28562982611368e-05	0	0	0	0	0	0
638.3	7.26986329606804e-05	0	0	0	0	0	0
638.8	7.28581150091472e-05	0	0	0	0	0	0
639.3	7.28694201199622e-05	0	0	0	0	0	0
639.8	7.2773131079567e-05	0	0	0	0	0	0
640.3	7.26388439909643e-05	0	0	0	0	0	0
640.8	7.2873603930948e-05	0	0	0	0	0	0
641.2	7.28001951645447e-05	0	0	0	0	0	0
641.7	7.23817379399025e-05	0	0	0	0	0	0
642.2	7.28151070530967e-05	0	0	0	0	0	0
642.7	7.25769295809152e-05	0	0	0	0	0	0
643.2	7.2695221072042e-05	0	0	0	0	0	0
643.7	7.25857528544951e-05	0	0	0	0	0	0
