# hypstar_220241_radcal_E_200729.dat							
# E [mW m-2 nm-1] = DN / inttime * 1000 * cal_coef							
# vnir_wl	vnir_cal_coef	vnir_u_sys(k=2)	vnir_u_rnd(k=2)	swir_wl	swir_cal_coef	swir_u_sys(k=2)	swir_u_rnd(k=2)
392	0.00881119164646861	0	0	0	0	0	0
392.5	0.00866556881114777	0	0	0	0	0	0
393	0.00854681439282437	0	0	0	0	0	0
393.4	0.00846042648145088	0	0	0	0	0	0
393.9	0.00832147485447427	0	0	0	0	0	0
394.4	0.00826259873164875	0	0	0	0	0	0
394.8	0.00808823058093822	0	0	0	0	0	0
395.3	0.00808179477373469	0	0	0	0	0	0
395.8	0.00791134307342272	0	0	0	0	0	0
396.3	0.00783996795448638	0	0	0	0	0	0
396.7	0.00779263744156517	0	0	0	0	0	0
397.2	0.00766685855963044	0	0	0	0	0	0
397.7	0.00751134132340229	0	0	0	0	0	0
398.1	0.0074539958595045	0	0	0	0	0	0
398.6	0.00741958824250243	0	0	0	0	0	0
399.1	0.00728276292173887	0	0	0	0	0	0
399.5	0.00721985490539671	0	0	0	0	0	0
400	0.00720199958926677	0	0	0	0	0	0
400.5	0.00707440344927924	0	0	0	0	0	0
400.9	0.00700019960491799	0	0	0	0	0	0
401.4	0.00693976683142407	0	0	0	0	0	0
401.9	0.00688317420707307	0	0	0	0	0	0
402.4	0.00682010328581993	0	0	0	0	0	0
402.8	0.00678110111081517	0	0	0	0	0	0
403.3	0.00678613344339005	0	0	0	0	0	0
403.8	0.00672071277638474	0	0	0	0	0	0
404.2	0.00662388571672981	0	0	0	0	0	0
404.7	0.0065893038165183	0	0	0	0	0	0
405.2	0.00654288340339091	0	0	0	0	0	0
405.6	0.00645607476221031	0	0	0	0	0	0
406.1	0.00645490382341136	0	0	0	0	0	0
406.6	0.0063774630044038	0	0	0	0	0	0
407.1	0.00638511030125686	0	0	0	0	0	0
407.5	0.00635335771805195	0	0	0	0	0	0
408	0.0063202602871263	0	0	0	0	0	0
408.5	0.00631283527217868	0	0	0	0	0	0
408.9	0.00629352477794991	0	0	0	0	0	0
409.4	0.00626058988019784	0	0	0	0	0	0
409.9	0.00624990331212422	0	0	0	0	0	0
410.3	0.0062147684026311	0	0	0	0	0	0
410.8	0.00619617571821314	0	0	0	0	0	0
411.3	0.00617897526033593	0	0	0	0	0	0
411.8	0.00612773572137258	0	0	0	0	0	0
412.2	0.00612589547921753	0	0	0	0	0	0
412.7	0.00611872735864009	0	0	0	0	0	0
413.2	0.00609198738496321	0	0	0	0	0	0
413.6	0.00606512862730658	0	0	0	0	0	0
414.1	0.00605718722134425	0	0	0	0	0	0
414.6	0.00607167120604567	0	0	0	0	0	0
415.1	0.00605206641851777	0	0	0	0	0	0
415.5	0.0060506785613967	0	0	0	0	0	0
416	0.0060710703179818	0	0	0	0	0	0
416.5	0.00604807181993585	0	0	0	0	0	0
416.9	0.0060548860891517	0	0	0	0	0	0
417.4	0.00606623902547403	0	0	0	0	0	0
417.9	0.0060488374755231	0	0	0	0	0	0
418.4	0.00607504315322188	0	0	0	0	0	0
418.8	0.00607082768154059	0	0	0	0	0	0
419.3	0.00609657227427736	0	0	0	0	0	0
419.8	0.00607587102270074	0	0	0	0	0	0
420.2	0.00611860231009584	0	0	0	0	0	0
420.7	0.0061479150571192	0	0	0	0	0	0
421.2	0.0061555988036864	0	0	0	0	0	0
421.7	0.00619321343775177	0	0	0	0	0	0
422.1	0.0062088006364832	0	0	0	0	0	0
422.6	0.00624230631577626	0	0	0	0	0	0
423.1	0.00624013449409086	0	0	0	0	0	0
423.5	0.00629650422446494	0	0	0	0	0	0
424	0.00627055153331813	0	0	0	0	0	0
424.5	0.00629456187733768	0	0	0	0	0	0
425	0.00631905840043483	0	0	0	0	0	0
425.4	0.00634326451490401	0	0	0	0	0	0
425.9	0.00636963404414864	0	0	0	0	0	0
426.4	0.00638606631130334	0	0	0	0	0	0
426.9	0.00639361933431887	0	0	0	0	0	0
427.3	0.00642722378524831	0	0	0	0	0	0
427.8	0.00643588823711104	0	0	0	0	0	0
428.3	0.00643727111349634	0	0	0	0	0	0
428.7	0.00643310377984347	0	0	0	0	0	0
429.2	0.00645886044229291	0	0	0	0	0	0
429.7	0.00642908158913222	0	0	0	0	0	0
430.2	0.00648430732905225	0	0	0	0	0	0
430.6	0.0064855261854786	0	0	0	0	0	0
431.1	0.00652350650857338	0	0	0	0	0	0
431.6	0.0065430307341276	0	0	0	0	0	0
432.1	0.00651180949121595	0	0	0	0	0	0
432.5	0.00654676847840911	0	0	0	0	0	0
433	0.00658688213490306	0	0	0	0	0	0
433.5	0.00659306818939959	0	0	0	0	0	0
434	0.00669425683283781	0	0	0	0	0	0
434.4	0.00666311621823436	0	0	0	0	0	0
434.9	0.00667847991718799	0	0	0	0	0	0
435.4	0.00673468686820513	0	0	0	0	0	0
435.8	0.00675826360640348	0	0	0	0	0	0
436.3	0.006765906843983	0	0	0	0	0	0
436.8	0.00677077100661812	0	0	0	0	0	0
437.3	0.0067898457241663	0	0	0	0	0	0
437.7	0.0068004929931226	0	0	0	0	0	0
438.2	0.00680567188582624	0	0	0	0	0	0
438.7	0.0068349921944747	0	0	0	0	0	0
439.2	0.00686372741978302	0	0	0	0	0	0
439.6	0.00679742467534149	0	0	0	0	0	0
440.1	0.00679241402800413	0	0	0	0	0	0
440.6	0.00679994299925108	0	0	0	0	0	0
441.1	0.00678205086225477	0	0	0	0	0	0
441.5	0.00675824654533286	0	0	0	0	0	0
442	0.00672410659654188	0	0	0	0	0	0
442.5	0.00666042481070813	0	0	0	0	0	0
443	0.00666534719953001	0	0	0	0	0	0
443.4	0.00662963336754821	0	0	0	0	0	0
443.9	0.00662147543558486	0	0	0	0	0	0
444.4	0.00657966032057255	0	0	0	0	0	0
444.9	0.006569397102617	0	0	0	0	0	0
445.3	0.00653178163067913	0	0	0	0	0	0
445.8	0.00648788468490871	0	0	0	0	0	0
446.3	0.00643950950429695	0	0	0	0	0	0
446.8	0.00640188654429709	0	0	0	0	0	0
447.2	0.00638856874717799	0	0	0	0	0	0
447.7	0.00635457100476137	0	0	0	0	0	0
448.2	0.00633110141247633	0	0	0	0	0	0
448.7	0.00630360633241806	0	0	0	0	0	0
449.1	0.0062292118216669	0	0	0	0	0	0
449.6	0.0061820837525342	0	0	0	0	0	0
450.1	0.00616076133448783	0	0	0	0	0	0
450.6	0.00612229853313822	0	0	0	0	0	0
451	0.0061058752894353	0	0	0	0	0	0
451.5	0.00610324635189819	0	0	0	0	0	0
452	0.00602896187851452	0	0	0	0	0	0
452.5	0.00597308537732782	0	0	0	0	0	0
452.9	0.00592453024911948	0	0	0	0	0	0
453.4	0.00587865306400374	0	0	0	0	0	0
453.9	0.00583862633301902	0	0	0	0	0	0
454.4	0.00582286149170827	0	0	0	0	0	0
454.9	0.00579202551958397	0	0	0	0	0	0
455.3	0.00575493939856598	0	0	0	0	0	0
455.8	0.0056802822690026	0	0	0	0	0	0
456.3	0.00565339510436497	0	0	0	0	0	0
456.8	0.00564667962676222	0	0	0	0	0	0
457.2	0.00559147609973103	0	0	0	0	0	0
457.7	0.00555491257216515	0	0	0	0	0	0
458.2	0.00551598958724225	0	0	0	0	0	0
458.7	0.00564058839411329	0	0	0	0	0	0
459.1	0.00542098893614675	0	0	0	0	0	0
459.6	0.0053597550288815	0	0	0	0	0	0
460.1	0.00529866880800628	0	0	0	0	0	0
460.6	0.00521745540187059	0	0	0	0	0	0
461	0.00516228760144727	0	0	0	0	0	0
461.5	0.00510262521717096	0	0	0	0	0	0
462	0.00505807713569643	0	0	0	0	0	0
462.5	0.0050083974217527	0	0	0	0	0	0
463	0.00501935363417388	0	0	0	0	0	0
463.4	0.00500431646209233	0	0	0	0	0	0
463.9	0.00507866870023627	0	0	0	0	0	0
464.4	0.00497332450992548	0	0	0	0	0	0
464.9	0.00492777810993102	0	0	0	0	0	0
465.3	0.00491975317753041	0	0	0	0	0	0
465.8	0.00489036293479079	0	0	0	0	0	0
466.3	0.00487684645190875	0	0	0	0	0	0
466.8	0.00486686584685283	0	0	0	0	0	0
467.3	0.00484448409305382	0	0	0	0	0	0
467.7	0.00481507387716007	0	0	0	0	0	0
468.2	0.00479350952292387	0	0	0	0	0	0
468.7	0.00477843610799199	0	0	0	0	0	0
469.2	0.00477007182423809	0	0	0	0	0	0
469.6	0.00473746060528957	0	0	0	0	0	0
470.1	0.00472256084558999	0	0	0	0	0	0
470.6	0.00470285143984984	0	0	0	0	0	0
471.1	0.00470307493487069	0	0	0	0	0	0
471.6	0.00467737201769724	0	0	0	0	0	0
472	0.00466021667652896	0	0	0	0	0	0
472.5	0.00465220286779148	0	0	0	0	0	0
473	0.00464550891017552	0	0	0	0	0	0
473.5	0.00462537473555539	0	0	0	0	0	0
473.9	0.00461335364259375	0	0	0	0	0	0
474.4	0.00460331150410486	0	0	0	0	0	0
474.9	0.00461640618983584	0	0	0	0	0	0
475.4	0.00458209510137154	0	0	0	0	0	0
475.9	0.00456053109922653	0	0	0	0	0	0
476.3	0.00454937473990732	0	0	0	0	0	0
476.8	0.00454836956704938	0	0	0	0	0	0
477.3	0.00454122463251057	0	0	0	0	0	0
477.8	0.00452689430882377	0	0	0	0	0	0
478.3	0.00452326938596762	0	0	0	0	0	0
478.7	0.00449139021037477	0	0	0	0	0	0
479.2	0.00450306613426947	0	0	0	0	0	0
479.7	0.00451141652999124	0	0	0	0	0	0
480.2	0.0045200991975416	0	0	0	0	0	0
480.7	0.00448371184796935	0	0	0	0	0	0
481.1	0.00449168523253428	0	0	0	0	0	0
481.6	0.00449438611078308	0	0	0	0	0	0
482.1	0.00449959301005824	0	0	0	0	0	0
482.6	0.00450471595460893	0	0	0	0	0	0
483	0.00449944530195038	0	0	0	0	0	0
483.5	0.00449476138414336	0	0	0	0	0	0
484	0.00450388700977562	0	0	0	0	0	0
484.5	0.00451855848662738	0	0	0	0	0	0
485	0.00452401354741268	0	0	0	0	0	0
485.4	0.00452725482359607	0	0	0	0	0	0
485.9	0.00453488706545472	0	0	0	0	0	0
486.4	0.0045311246030519	0	0	0	0	0	0
486.9	0.00452509925159612	0	0	0	0	0	0
487.4	0.00454106523843138	0	0	0	0	0	0
487.8	0.00455735377458446	0	0	0	0	0	0
488.3	0.00454926351017444	0	0	0	0	0	0
488.8	0.0045646412465859	0	0	0	0	0	0
489.3	0.00459921487242379	0	0	0	0	0	0
489.8	0.00460080169347806	0	0	0	0	0	0
490.2	0.00462726851739033	0	0	0	0	0	0
490.7	0.00460158313583549	0	0	0	0	0	0
491.2	0.00461757766818696	0	0	0	0	0	0
491.7	0.00464109560464176	0	0	0	0	0	0
492.2	0.00468046755166868	0	0	0	0	0	0
492.6	0.00466178188048527	0	0	0	0	0	0
493.1	0.0046883862123093	0	0	0	0	0	0
493.6	0.00470033643701819	0	0	0	0	0	0
494.1	0.00471444914868437	0	0	0	0	0	0
494.6	0.00475051441894838	0	0	0	0	0	0
495.1	0.00472862261146691	0	0	0	0	0	0
495.5	0.00474695443499655	0	0	0	0	0	0
496	0.00477244849380064	0	0	0	0	0	0
496.5	0.00478602127489342	0	0	0	0	0	0
497	0.00481586028486684	0	0	0	0	0	0
497.5	0.00482731288405183	0	0	0	0	0	0
497.9	0.00484098462384995	0	0	0	0	0	0
498.4	0.00484868929943083	0	0	0	0	0	0
498.9	0.00488856349674432	0	0	0	0	0	0
499.4	0.00493411141233452	0	0	0	0	0	0
499.9	0.00493528258102039	0	0	0	0	0	0
500.3	0.0049878954672887	0	0	0	0	0	0
500.8	0.00500463294604333	0	0	0	0	0	0
501.3	0.00502128685825388	0	0	0	0	0	0
501.8	0.00503100266628954	0	0	0	0	0	0
502.3	0.00508889199623184	0	0	0	0	0	0
502.8	0.00509599044255464	0	0	0	0	0	0
503.2	0.00512563824293678	0	0	0	0	0	0
503.7	0.00514422785139437	0	0	0	0	0	0
504.2	0.00515068798401081	0	0	0	0	0	0
504.7	0.00519106616143333	0	0	0	0	0	0
505.2	0.00524105458700106	0	0	0	0	0	0
505.6	0.00524885032853646	0	0	0	0	0	0
506.1	0.00528216740772949	0	0	0	0	0	0
506.6	0.00531941158812187	0	0	0	0	0	0
507.1	0.00534051501874041	0	0	0	0	0	0
507.6	0.00537088367595188	0	0	0	0	0	0
508.1	0.00540111096648374	0	0	0	0	0	0
508.5	0.00542210099028862	0	0	0	0	0	0
509	0.00545453820785921	0	0	0	0	0	0
509.5	0.00549251511787851	0	0	0	0	0	0
510	0.00551116980440297	0	0	0	0	0	0
510.5	0.00549923409826344	0	0	0	0	0	0
510.9	0.00554174663101302	0	0	0	0	0	0
511.4	0.00556763378660619	0	0	0	0	0	0
511.9	0.00558313491634253	0	0	0	0	0	0
512.4	0.00560584264202262	0	0	0	0	0	0
512.9	0.00564739063021399	0	0	0	0	0	0
513.4	0.00567079888350029	0	0	0	0	0	0
513.8	0.00570533998709314	0	0	0	0	0	0
514.3	0.0057093842020222	0	0	0	0	0	0
514.8	0.00575027573532336	0	0	0	0	0	0
515.3	0.00577316849074032	0	0	0	0	0	0
515.8	0.0058164619739749	0	0	0	0	0	0
516.3	0.00584866838537733	0	0	0	0	0	0
516.7	0.00584225365186435	0	0	0	0	0	0
517.2	0.00587266758360947	0	0	0	0	0	0
517.7	0.00591003294897375	0	0	0	0	0	0
518.2	0.00590167552445785	0	0	0	0	0	0
518.7	0.00594195015707426	0	0	0	0	0	0
519.2	0.00596217393309846	0	0	0	0	0	0
519.6	0.00598797345306976	0	0	0	0	0	0
520.1	0.00596210968155839	0	0	0	0	0	0
520.6	0.00598936256274895	0	0	0	0	0	0
521.1	0.00602291799237188	0	0	0	0	0	0
521.6	0.00603147777980093	0	0	0	0	0	0
522.1	0.00603649355967328	0	0	0	0	0	0
522.5	0.00602469038981576	0	0	0	0	0	0
523	0.00605251806897135	0	0	0	0	0	0
523.5	0.00606851563340208	0	0	0	0	0	0
524	0.00607362250067636	0	0	0	0	0	0
524.5	0.00610855096564154	0	0	0	0	0	0
525	0.00610363485228635	0	0	0	0	0	0
525.4	0.00610437291119008	0	0	0	0	0	0
525.9	0.00610443533708307	0	0	0	0	0	0
526.4	0.00612134887693447	0	0	0	0	0	0
526.9	0.00613078962358255	0	0	0	0	0	0
527.4	0.00615082436820718	0	0	0	0	0	0
527.9	0.00613615169234925	0	0	0	0	0	0
528.3	0.00611229351721573	0	0	0	0	0	0
528.8	0.00613570954363658	0	0	0	0	0	0
529.3	0.00611199349094783	0	0	0	0	0	0
529.8	0.00610743625936472	0	0	0	0	0	0
530.3	0.00614996329905008	0	0	0	0	0	0
530.8	0.00612978177526803	0	0	0	0	0	0
531.3	0.00613965185173555	0	0	0	0	0	0
531.7	0.00611304010805393	0	0	0	0	0	0
532.2	0.00611823250770747	0	0	0	0	0	0
532.7	0.00611150573552076	0	0	0	0	0	0
533.2	0.00611114962347651	0	0	0	0	0	0
533.7	0.0060971522693213	0	0	0	0	0	0
534.2	0.00608477342951663	0	0	0	0	0	0
534.6	0.006072955797768	0	0	0	0	0	0
535.1	0.00607716616801148	0	0	0	0	0	0
535.6	0.00605408633230677	0	0	0	0	0	0
536.1	0.00606649937974113	0	0	0	0	0	0
536.6	0.00601661769462576	0	0	0	0	0	0
537.1	0.00603764075164815	0	0	0	0	0	0
537.6	0.00601482236390633	0	0	0	0	0	0
538	0.00600341713142301	0	0	0	0	0	0
538.5	0.00598912501593996	0	0	0	0	0	0
539	0.00595384470011026	0	0	0	0	0	0
539.5	0.00594036879576202	0	0	0	0	0	0
540	0.00597032921655249	0	0	0	0	0	0
540.5	0.00595291347527386	0	0	0	0	0	0
540.9	0.00591843477018719	0	0	0	0	0	0
541.4	0.00592062559020863	0	0	0	0	0	0
541.9	0.00589689491966995	0	0	0	0	0	0
542.4	0.00587493317272351	0	0	0	0	0	0
542.9	0.00588267233313985	0	0	0	0	0	0
543.4	0.00585367323116249	0	0	0	0	0	0
543.9	0.0058599695829161	0	0	0	0	0	0
544.3	0.00584962828975469	0	0	0	0	0	0
544.8	0.00580931926772952	0	0	0	0	0	0
545.3	0.00582897022472948	0	0	0	0	0	0
545.8	0.00583229488590042	0	0	0	0	0	0
546.3	0.0058921870916417	0	0	0	0	0	0
546.8	0.00589883143889311	0	0	0	0	0	0
547.3	0.00586717941315461	0	0	0	0	0	0
547.7	0.00582097303993054	0	0	0	0	0	0
548.2	0.00575597238925779	0	0	0	0	0	0
548.7	0.00576313481810092	0	0	0	0	0	0
549.2	0.00575679414888207	0	0	0	0	0	0
549.7	0.00572422927542275	0	0	0	0	0	0
550.2	0.00569635722813955	0	0	0	0	0	0
550.7	0.00567299893972257	0	0	0	0	0	0
551.1	0.00568893230363622	0	0	0	0	0	0
551.6	0.00569444059213961	0	0	0	0	0	0
552.1	0.00569733260730442	0	0	0	0	0	0
552.6	0.00568498931565417	0	0	0	0	0	0
553.1	0.00566971289573122	0	0	0	0	0	0
553.6	0.00564001963233041	0	0	0	0	0	0
554.1	0.0055997405567455	0	0	0	0	0	0
554.6	0.00554349530332375	0	0	0	0	0	0
555	0.00550483723214118	0	0	0	0	0	0
555.5	0.00546705326894543	0	0	0	0	0	0
556	0.00544284716559341	0	0	0	0	0	0
556.5	0.00542674054123496	0	0	0	0	0	0
557	0.00540672341588666	0	0	0	0	0	0
557.5	0.00537033455644897	0	0	0	0	0	0
558	0.00530630801836855	0	0	0	0	0	0
558.4	0.00528293199721664	0	0	0	0	0	0
558.9	0.00524493727651861	0	0	0	0	0	0
559.4	0.00523469164364251	0	0	0	0	0	0
559.9	0.00518549244095728	0	0	0	0	0	0
560.4	0.00515756861256744	0	0	0	0	0	0
560.9	0.00513979559510405	0	0	0	0	0	0
561.4	0.00512314172652273	0	0	0	0	0	0
561.9	0.00508418778707011	0	0	0	0	0	0
562.3	0.00503091462306423	0	0	0	0	0	0
562.8	0.00501573517823378	0	0	0	0	0	0
563.3	0.00499725780306135	0	0	0	0	0	0
563.8	0.00496628823987302	0	0	0	0	0	0
564.3	0.00492623573837685	0	0	0	0	0	0
564.8	0.00491530375790702	0	0	0	0	0	0
565.3	0.00488133316756174	0	0	0	0	0	0
565.8	0.00485646066710029	0	0	0	0	0	0
566.2	0.00482336338971638	0	0	0	0	0	0
566.7	0.00479429639508957	0	0	0	0	0	0
567.2	0.004770891556489	0	0	0	0	0	0
567.7	0.00478569460477744	0	0	0	0	0	0
568.2	0.00476787912769487	0	0	0	0	0	0
568.7	0.00474834636985818	0	0	0	0	0	0
569.2	0.00472774264542446	0	0	0	0	0	0
569.7	0.00469783757518738	0	0	0	0	0	0
570.1	0.00465732868076568	0	0	0	0	0	0
570.6	0.00463219470118089	0	0	0	0	0	0
571.1	0.0045962745363021	0	0	0	0	0	0
571.6	0.00457456141310483	0	0	0	0	0	0
572.1	0.00457026002337616	0	0	0	0	0	0
572.6	0.00454430610211149	0	0	0	0	0	0
573.1	0.00453526404392742	0	0	0	0	0	0
573.6	0.0045096459467868	0	0	0	0	0	0
574	0.00449260302297748	0	0	0	0	0	0
574.5	0.00448402145335608	0	0	0	0	0	0
575	0.00446344000863162	0	0	0	0	0	0
575.5	0.00445260023795674	0	0	0	0	0	0
576	0.00443342611308163	0	0	0	0	0	0
576.5	0.00442573722038609	0	0	0	0	0	0
577	0.00439956541293289	0	0	0	0	0	0
577.5	0.0043835845890244	0	0	0	0	0	0
578	0.00437203134049664	0	0	0	0	0	0
578.4	0.00435297237205912	0	0	0	0	0	0
578.9	0.00434041991587464	0	0	0	0	0	0
579.4	0.00430417858147466	0	0	0	0	0	0
579.9	0.00427291644449577	0	0	0	0	0	0
580.4	0.00423491257507177	0	0	0	0	0	0
580.9	0.00421004496057297	0	0	0	0	0	0
581.4	0.00417802344456969	0	0	0	0	0	0
581.9	0.00413911489506922	0	0	0	0	0	0
582.3	0.00409025342083908	0	0	0	0	0	0
582.8	0.0040521108723247	0	0	0	0	0	0
583.3	0.00402339549332657	0	0	0	0	0	0
583.8	0.00397575939160173	0	0	0	0	0	0
584.3	0.00393761938410284	0	0	0	0	0	0
584.8	0.00389886249518199	0	0	0	0	0	0
585.3	0.00387041732817705	0	0	0	0	0	0
585.8	0.00383163978393015	0	0	0	0	0	0
586.3	0.00380794075887272	0	0	0	0	0	0
586.7	0.00379081919885041	0	0	0	0	0	0
587.2	0.0037658596512135	0	0	0	0	0	0
587.7	0.00375296403227286	0	0	0	0	0	0
588.2	0.00373708712290007	0	0	0	0	0	0
588.7	0.00371840571273185	0	0	0	0	0	0
589.2	0.00371498939177931	0	0	0	0	0	0
589.7	0.00370262462937194	0	0	0	0	0	0
590.2	0.0037054999688022	0	0	0	0	0	0
590.7	0.00368547260032934	0	0	0	0	0	0
591.2	0.00366929726843102	0	0	0	0	0	0
591.6	0.00367044346349906	0	0	0	0	0	0
592.1	0.00364754411328027	0	0	0	0	0	0
592.6	0.00364756060429391	0	0	0	0	0	0
593.1	0.00364591761351825	0	0	0	0	0	0
593.6	0.00364568086754136	0	0	0	0	0	0
594.1	0.00363440620169046	0	0	0	0	0	0
594.6	0.00362325657514324	0	0	0	0	0	0
595.1	0.00364617687474807	0	0	0	0	0	0
595.6	0.00362874779905711	0	0	0	0	0	0
596	0.00362775598300652	0	0	0	0	0	0
596.5	0.00364473469837897	0	0	0	0	0	0
597	0.00364380041202543	0	0	0	0	0	0
597.5	0.00363833482073011	0	0	0	0	0	0
598	0.00364844312123667	0	0	0	0	0	0
598.5	0.00365438188731607	0	0	0	0	0	0
599	0.00365199566212436	0	0	0	0	0	0
599.5	0.00364583105912553	0	0	0	0	0	0
600	0.00364404828085035	0	0	0	0	0	0
600.5	0.0036130695396264	0	0	0	0	0	0
600.9	0.00360245212164011	0	0	0	0	0	0
601.4	0.00360677843955264	0	0	0	0	0	0
601.9	0.0035997163840256	0	0	0	0	0	0
602.4	0.00358884743633338	0	0	0	0	0	0
602.9	0.00358576529026352	0	0	0	0	0	0
603.4	0.00360004229640947	0	0	0	0	0	0
603.9	0.00361358942055471	0	0	0	0	0	0
604.4	0.00361636196727905	0	0	0	0	0	0
604.9	0.00363569723541312	0	0	0	0	0	0
605.4	0.00364164249123573	0	0	0	0	0	0
605.9	0.00367833032566887	0	0	0	0	0	0
606.3	0.00367128945758178	0	0	0	0	0	0
606.8	0.00368765262396672	0	0	0	0	0	0
607.3	0.00369936802181538	0	0	0	0	0	0
607.8	0.0037102510517695	0	0	0	0	0	0
608.3	0.00371731619013369	0	0	0	0	0	0
608.8	0.00373281244984835	0	0	0	0	0	0
609.3	0.00374015357900373	0	0	0	0	0	0
609.8	0.00374416768753975	0	0	0	0	0	0
610.3	0.00376009300635771	0	0	0	0	0	0
610.8	0.00377349347859961	0	0	0	0	0	0
611.2	0.00376319961285621	0	0	0	0	0	0
611.7	0.00377644285413598	0	0	0	0	0	0
612.2	0.00378221448306307	0	0	0	0	0	0
612.7	0.00378205666026926	0	0	0	0	0	0
613.2	0.00379775062155282	0	0	0	0	0	0
613.7	0.00378510711642838	0	0	0	0	0	0
614.2	0.00379863568274346	0	0	0	0	0	0
614.7	0.00379107542750191	0	0	0	0	0	0
615.2	0.00379755594721432	0	0	0	0	0	0
615.7	0.00380881356659228	0	0	0	0	0	0
616.2	0.00380807392563183	0	0	0	0	0	0
616.6	0.00383055268228113	0	0	0	0	0	0
617.1	0.00381714017786782	0	0	0	0	0	0
617.6	0.00385041782415584	0	0	0	0	0	0
618.1	0.00383102280679925	0	0	0	0	0	0
618.6	0.00384391455990432	0	0	0	0	0	0
619.1	0.0038537459312636	0	0	0	0	0	0
619.6	0.00384850843853809	0	0	0	0	0	0
620.1	0.00385797014369688	0	0	0	0	0	0
620.6	0.00386964560074954	0	0	0	0	0	0
621.1	0.00387969710140785	0	0	0	0	0	0
621.6	0.00386749219652868	0	0	0	0	0	0
622.1	0.00388182142876197	0	0	0	0	0	0
622.5	0.0038882181151967	0	0	0	0	0	0
623	0.00391288942585857	0	0	0	0	0	0
623.5	0.003904527870486	0	0	0	0	0	0
624	0.0039206139862084	0	0	0	0	0	0
624.5	0.00390931772271015	0	0	0	0	0	0
625	0.00392348487884584	0	0	0	0	0	0
625.5	0.00391614405564217	0	0	0	0	0	0
626	0.00391570643658132	0	0	0	0	0	0
626.5	0.00390501832164155	0	0	0	0	0	0
627	0.00391321415357556	0	0	0	0	0	0
627.5	0.00391123908870932	0	0	0	0	0	0
628	0.00390713633879689	0	0	0	0	0	0
628.4	0.00393194898096304	0	0	0	0	0	0
628.9	0.00393328087667993	0	0	0	0	0	0
629.4	0.00397332600277789	0	0	0	0	0	0
629.9	0.00396731379243466	0	0	0	0	0	0
630.4	0.00398830730382761	0	0	0	0	0	0
630.9	0.00399558512186868	0	0	0	0	0	0
631.4	0.00399518727676369	0	0	0	0	0	0
631.9	0.00400268540703679	0	0	0	0	0	0
632.4	0.00400617512895761	0	0	0	0	0	0
632.9	0.00399057047751328	0	0	0	0	0	0
633.4	0.00396492949358713	0	0	0	0	0	0
633.9	0.00395989529553512	0	0	0	0	0	0
634.4	0.0039551652845221	0	0	0	0	0	0
634.8	0.00395743810114385	0	0	0	0	0	0
635.3	0.00395643407852383	0	0	0	0	0	0
635.8	0.00395383320641985	0	0	0	0	0	0
636.3	0.0039430815291768	0	0	0	0	0	0
636.8	0.00395187040974814	0	0	0	0	0	0
637.3	0.0039404881060283	0	0	0	0	0	0
637.8	0.00395485200674072	0	0	0	0	0	0
638.3	0.00394804790628304	0	0	0	0	0	0
638.8	0.0039514166973299	0	0	0	0	0	0
639.3	0.00395208622536124	0	0	0	0	0	0
639.8	0.00394397863566541	0	0	0	0	0	0
640.3	0.003940658304978	0	0	0	0	0	0
640.8	0.00394817658446227	0	0	0	0	0	0
641.2	0.00394416364139183	0	0	0	0	0	0
641.7	0.00392579558320093	0	0	0	0	0	0
642.2	0.0039414519160303	0	0	0	0	0	0
642.7	0.00392733631628175	0	0	0	0	0	0
643.2	0.00392934907239689	0	0	0	0	0	0
643.7	0.00392649937138571	0	0	0	0	0	0
644.2	0.00392445007146708	0	0	0	0	0	0
644.7	0.00391999047997686	0	0	0	0	0	0
645.2	0.00390789665398225	0	0	0	0	0	0
645.7	0.00391219148412161	0	0	0	0	0	0
646.2	0.00390557292483253	0	0	0	0	0	0
646.7	0.00390719059185129	0	0	0	0	0	0
647.2	0.00388979720180882	0	0	0	0	0	0
647.7	0.00389084483036793	0	0	0	0	0	0
648.1	0.0038837358320845	0	0	0	0	0	0
648.6	0.0038836637648914	0	0	0	0	0	0
649.1	0.00387681444552549	0	0	0	0	0	0
649.6	0.00387497013668903	0	0	0	0	0	0
650.1	0.00386017805337129	0	0	0	0	0	0
650.6	0.00385619604439932	0	0	0	0	0	0
651.1	0.00385139557121934	0	0	0	0	0	0
651.6	0.00384281181315487	0	0	0	0	0	0
652.1	0.0038434324316894	0	0	0	0	0	0
652.6	0.00383547634452244	0	0	0	0	0	0
653.1	0.00381105073777812	0	0	0	0	0	0
653.6	0.00380892757974491	0	0	0	0	0	0
654.1	0.00380518856405544	0	0	0	0	0	0
654.6	0.00381345868608369	0	0	0	0	0	0
655.1	0.00378358377783168	0	0	0	0	0	0
655.5	0.00378490589066879	0	0	0	0	0	0
656	0.00377177232348109	0	0	0	0	0	0
656.5	0.00377437263733664	0	0	0	0	0	0
657	0.0037710348897069	0	0	0	0	0	0
657.5	0.0037532808473069	0	0	0	0	0	0
658	0.00374604895626465	0	0	0	0	0	0
658.5	0.00373661274328546	0	0	0	0	0	0
659	0.00371165316754236	0	0	0	0	0	0
659.5	0.00371004374539961	0	0	0	0	0	0
660	0.00368856152170273	0	0	0	0	0	0
660.5	0.00368487223667818	0	0	0	0	0	0
661	0.00368945545560249	0	0	0	0	0	0
661.5	0.00367931753356254	0	0	0	0	0	0
